ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2023-05-19 16:09:47,2023-05-19 16:09:57,10.568,139.99.222.72,172.31.1.100,443,48990,TCP,...APRSF,0,0,16,5992,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.102,   96.508,    9.310,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:09:21,2023-05-19 16:09:52,31.311,172.31.1.100,8.8.8.8,48478,443,TCP,...AP.SF,0,0,15,1286,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.084,    7.942,   12.767,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:05:13,2023-05-19 16:09:18,244.624,172.31.1.100,8.8.8.8,34468,443,TCP,...AP..F,0,0,190,17192,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,   10.913,    0.198, 1000.526,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:09:47,2023-05-19 16:09:57,10.571,172.31.1.100,139.99.222.72,48990,443,TCP,...AP.SF,0,0,18,1338,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.102,   96.508,    9.310,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:09:18,2023-05-19 16:10:02,44.346,35.227.226.142,172.31.1.100,443,37660,TCP,...AP.S.,0,0,63,9331,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.134,    5.448,    5.076,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:08:08,2023-05-19 16:10:09,121.834,1.0.0.1,172.31.1.100,443,45480,TCP,...AP..F,0,0,32,7514,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.086,    7.145,  213.875,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:08:08,2023-05-19 16:10:09,121.841,172.31.1.100,1.0.0.1,45480,443,TCP,...AP..F,0,0,57,6286,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.086,    7.145,  213.875,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:09:52,2023-05-19 16:10:23,30.358,223.5.5.5,172.31.1.100,443,58068,TCP,...AP.SF,0,0,15,3484,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.049,   89.425,    3.809,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:09:52,2023-05-19 16:10:23,30.447,172.31.1.100,223.5.5.5,58068,443,TCP,...APRSF,0,0,17,1270,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.049,   89.425,    3.809,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:09:57,2023-05-19 16:11:00,63.634,172.31.1.100,172.67.134.157,45310,443,TCP,...AP.SF,0,0,28,2092,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.097,    8.190,    6.295,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:09:57,2023-05-19 16:11:00,63.626,172.67.134.157,172.31.1.100,443,45310,TCP,...AP.SF,0,0,27,8551,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.097,    8.190,    6.295,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:09:18,2023-05-19 16:11:27,129.390,172.31.1.100,35.227.226.142,37660,443,TCP,...AP.SF,0,0,86,7682,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  271.924,53567.758,    1.479,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:10:11,2023-05-19 16:11:27,75.823,35.227.226.142,172.31.1.100,443,37660,TCP,...AP..F,0,0,58,4494,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  271.924,53567.758,    1.479,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:11,2023-05-19 16:11:42,31.691,172.31.1.100,194.30.136.105,38386,443,TCP,...APRSF,0,0,18,1314,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.144,  548.538,    6.347,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:11,2023-05-19 16:11:42,31.143,194.30.136.105,172.31.1.100,443,38386,TCP,...AP.SF,0,0,14,3431,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.144,  548.538,    6.347,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:15,2023-05-19 16:11:45,30.254,149.112.112.12,172.31.1.100,443,47780,TCP,...APRSF,0,0,11,4741,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.047,    4.043,    4.811,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:15,2023-05-19 16:11:45,30.255,172.31.1.100,149.112.112.12,47780,443,TCP,...AP.SF,0,0,14,1231,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.047,    4.043,    4.811,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:59,2023-05-19 16:12:01,2.722,89.38.131.38,172.31.1.100,443,47640,TCP,...APRSF,0,0,13,5830,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.099,  162.361,    5.887,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:59,2023-05-19 16:12:01,2.516,172.31.1.100,89.38.131.38,47640,443,TCP,...AP.SF,0,0,13,955,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.099,  162.361,    5.887,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:10:38,2023-05-19 16:12:18,100.655,74.82.42.42,172.31.1.100,443,44538,TCP,...APRSF,0,0,48,13939,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.065,    7.711,    4.759,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:10:38,2023-05-19 16:12:18,100.656,172.31.1.100,74.82.42.42,44538,443,TCP,...AP.SF,0,0,53,5022,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.065,    7.711,    4.759,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:21,2023-05-19 16:12:09,47.723,172.31.1.100,112.213.32.219,43470,443,TCP,...APRSF,0,0,29,2073,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.117,  101.552,    5.567,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:21,2023-05-19 16:12:09,47.621,112.213.32.219,172.31.1.100,443,43470,TCP,...AP.SF,0,0,27,6296,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.117,  101.552,    5.567,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:14,2023-05-19 16:12:28,13.843,146.112.41.2,172.31.1.100,443,47178,TCP,...APRSF,0,0,14,9140,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.074,   80.788,    5.591,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:51,2023-05-19 16:12:22,30.573,223.5.5.5,172.31.1.100,443,43626,TCP,...AP.SF,0,0,15,3519,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.108,   95.240,    5.096,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:57,2023-05-19 16:12:28,30.618,185.194.94.71,172.31.1.100,443,60388,TCP,...AP.SF,0,0,17,6408,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.111,  175.274,    5.649,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:14,2023-05-19 16:12:28,13.844,172.31.1.100,146.112.41.2,47178,443,TCP,...AP.SF,0,0,19,1372,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.074,   80.788,    5.591,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:51,2023-05-19 16:12:22,30.668,172.31.1.100,223.5.5.5,43626,443,TCP,...APRSF,0,0,19,1335,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.108,   95.240,    5.096,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:11:57,2023-05-19 16:12:28,30.793,172.31.1.100,185.194.94.71,60388,443,TCP,...AP.SF,0,0,16,1287,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.111,  175.274,    5.649,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:03,2023-05-19 16:12:39,36.117,116.202.176.26,172.31.1.100,443,33230,TCP,...AP.SF,0,0,15,7683,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.089,  166.935,    6.091,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:03,2023-05-19 16:12:39,36.284,172.31.1.100,116.202.176.26,33230,443,TCP,...AP.SF,0,0,19,1590,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.089,  166.935,    6.091,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:20,2023-05-19 16:12:59,38.217,172.31.1.100,163.47.117.176,38574,443,TCP,...APRSF,0,0,28,2041,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.076,   99.407,    5.693,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:20,2023-05-19 16:12:59,38.118,163.47.117.176,172.31.1.100,443,38574,TCP,...AP.SF,0,0,24,6158,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.076,   99.407,    5.693,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:32,2023-05-19 16:13:10,38.063,45.11.45.11,172.31.1.100,443,34182,TCP,...AP.SF,0,0,15,4707,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.127,  157.383,    6.383,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:30,2023-05-19 16:13:01,31.003,193.70.85.11,172.31.1.100,443,39774,TCP,...APRSF,0,0,13,4980,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.098,  245.442,    5.329,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:31,2023-05-19 16:13:10,38.221,172.31.1.100,45.11.45.11,34182,443,TCP,...AP.SF,0,0,17,1484,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.127,  157.383,    6.383,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:29,2023-05-19 16:13:01,31.248,172.31.1.100,193.70.85.11,39774,443,TCP,...APRSF,0,0,15,1234,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.098,  245.442,    5.329,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:13:20,2023-05-19 16:13:49,28.938,194.242.2.2,172.31.1.100,443,36766,TCP,...APRSF,0,0,23,7050,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.088,    5.352,    4.378,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:35,2023-05-19 16:13:19,44.274,149.112.112.12,172.31.1.100,443,54124,TCP,...APRSF,0,0,13,4942,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.099,   10.079,    5.300,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:59,2023-05-19 16:13:31,32.041,74.82.42.42,172.31.1.100,443,41456,TCP,...APRSF,0,0,15,6341,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.078,    4.692,    4.568,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:13:08,2023-05-19 16:13:46,38.483,95.215.19.53,172.31.1.100,443,36554,TCP,...AP.SF,0,0,22,7368,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.108,  342.093,    5.539,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:45,2023-05-19 16:13:16,31.240,213.196.191.96,172.31.1.100,443,53126,TCP,...AP.SF,0,0,15,5912,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.082,  254.308,    5.195,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:13:20,2023-05-19 16:13:49,28.938,172.31.1.100,194.242.2.2,36766,443,TCP,...AP.SF,0,0,24,2056,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.088,    5.352,    4.378,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:35,2023-05-19 16:13:19,44.283,172.31.1.100,149.112.112.12,54124,443,TCP,...APRSF,0,0,18,1538,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.099,   10.079,    5.300,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:59,2023-05-19 16:13:31,32.041,172.31.1.100,74.82.42.42,41456,443,TCP,...AP.SF,0,0,15,1256,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.078,    4.692,    4.568,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:13:07,2023-05-19 16:13:46,38.826,172.31.1.100,95.215.19.53,36554,443,TCP,...AP.SF,0,0,18,1500,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.108,  342.093,    5.539,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:44,2023-05-19 16:13:16,31.490,172.31.1.100,213.196.191.96,53126,443,TCP,...AP.SF,0,0,17,1721,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.082,  254.308,    5.195,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:13:05,2023-05-19 16:13:35,30.765,172.31.1.100,167.235.236.107,57356,443,TCP,...APRSF,0,0,14,1221,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.048,  163.306,    6.691,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:13:17,2023-05-19 16:13:19,1.846,172.31.1.100,35.244.200.159,37066,443,TCP,...AP.SF,0,0,15,1242,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.072,    6.537,    4.349,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:12:54,2023-05-19 16:13:27,32.833,172.31.1.100,5.1.66.255,38900,443,TCP,...AP.SF,0,0,17,1600,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.106,  259.020, 1034.979,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:13:05,2023-05-19 16:13:35,30.602,167.235.236.107,172.31.1.100,443,57356,TCP,...APRSF,0,0,12,4491,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.048,  163.306,    6.691,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-19 16:13:17,2023-05-19 16:13:19,1.843,35.244.200.159,172.31.1.100,443,37066,TCP,...APRSF,0,0,15,6678,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.072,    6.537,    4.349,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
