ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2023-05-18 18:20:15,2023-05-18 18:20:15,0.452,172.31.1.100,103.62.48.147,53178,443,TCP,...AP...,0,0,2,175,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  446.867,    5.604,    0.000,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:15,2023-05-18 18:20:15,0.447,103.62.48.147,172.31.1.100,443,53178,TCP,...AP...,0,0,4,354,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  446.867,    5.604,    0.000,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:30,2023-05-18 18:20:31,0.263,45.90.30.0,172.31.1.100,443,55930,TCP,...AP.S.,0,0,8,4232,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.117,   90.867,    5.621,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:24,2023-05-18 18:20:24,0.000,76.76.2.11,172.31.1.100,443,53950,TCP,...AP...,0,0,3,299,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.103,    0.000,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:28,2023-05-18 18:20:28,0.303,172.104.93.80,172.31.1.100,443,39568,TCP,...AP.S.,0,0,8,4517,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.191,   82.230,    6.291,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:30,2023-05-18 18:20:31,0.354,172.31.1.100,45.90.30.0,55930,443,TCP,...AP.S.,0,0,10,1073,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.117,   90.867,    5.621,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:24,2023-05-18 18:20:24,0.000,172.31.1.100,76.76.2.11,53950,443,TCP,...A....,0,0,3,96,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.103,    0.000,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:28,2023-05-18 18:20:28,0.306,172.31.1.100,172.104.93.80,39568,443,TCP,...AP.S.,0,0,11,1102,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.191,   82.230,    6.291,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:31,2023-05-18 18:21:08,36.967,45.90.30.0,172.31.1.100,443,55930,TCP,...AP..F,0,0,12,770,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  102.494, 1949.552,    0.426,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:23:07,2023-05-18 18:24:02,55.048,194.242.2.2,172.31.1.100,443,56812,TCP,...APRSF,0,0,30,7946,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.167,    5.816,    5.311,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:35,2023-05-18 18:21:12,37.078,76.76.2.11,172.31.1.100,443,53950,TCP,...AP..F,0,0,13,852,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.144,    3.921,  358.035,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:21:35,2023-05-18 18:22:01,25.761,139.99.222.72,172.31.1.100,443,43592,TCP,...APRSF,0,0,22,7435,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.196,   95.178,    5.767,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:43,2023-05-18 18:20:43,0.081,172.104.93.80,172.31.1.100,443,39568,TCP,...APR.F,0,0,3,108,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,   80.901,    0.148,    0.000,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:22:05,2023-05-18 18:22:58,53.009,172.104.93.80,172.31.1.100,443,38090,TCP,...APRSF,0,0,31,7318,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.127,   81.262,    5.196,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:33,2023-05-18 18:21:08,35.018,172.31.1.100,45.90.30.0,55930,443,TCP,...APR.F,0,0,12,777,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,  102.494, 1949.552,    0.426,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:23:07,2023-05-18 18:24:02,55.050,172.31.1.100,194.242.2.2,56812,443,TCP,...AP.SF,0,0,38,3371,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.167,    5.816,    5.311,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:35,2023-05-18 18:21:12,37.081,172.31.1.100,76.76.2.11,53950,443,TCP,...APR.F,0,0,17,949,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.144,    3.921,  358.035,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:21:35,2023-05-18 18:22:01,25.762,172.31.1.100,139.99.222.72,43592,443,TCP,...AP.SF,0,0,25,1964,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.196,   95.178,    5.767,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:43,2023-05-18 18:20:43,0.000,172.31.1.100,172.104.93.80,39568,443,TCP,...AP..F,0,0,3,120,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,   80.901,    0.148,    0.000,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:22:05,2023-05-18 18:22:58,53.010,172.31.1.100,172.104.93.80,38090,443,TCP,...AP.SF,0,0,41,3901,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.127,   81.262,    5.196,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:22:38,2023-05-18 18:23:18,40.012,172.31.1.100,101.101.101.101,39226,443,TCP,...AP.SF,0,0,23,1900,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.131,   50.788,    5.370,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:21:58,2023-05-18 18:22:28,30.271,172.31.1.100,101.101.101.101,36972,443,TCP,...AP.SF,0,0,15,1239,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.135,   50.495,    6.211,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:22:05,2023-05-18 18:22:05,0.203,172.31.1.100,52.65.235.129,47902,443,TCP,...AP.SF,0,0,7,618,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.124,  101.740,   96.787,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:48,2023-05-18 18:22:12,83.792,172.31.1.100,94.140.14.140,32958,443,TCP,...APRSF,0,0,87,6464,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.123,    7.913,    6.613,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:31,2023-05-18 18:20:45,14.812,172.31.1.100,103.62.48.147,53178,443,TCP,...APR.F,0,0,6,180,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,14811.412,    0.081,    0.209,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:21:46,2023-05-18 18:22:26,39.802,172.31.1.100,104.21.30.162,42784,443,TCP,...AP.SF,0,0,23,1809,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.173,    6.767,    6.021,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:22:38,2023-05-18 18:23:18,39.961,101.101.101.101,172.31.1.100,443,39226,TCP,...AP.SF,0,0,17,7757,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.131,   50.788,    5.370,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:21:58,2023-05-18 18:22:28,30.220,101.101.101.101,172.31.1.100,443,36972,TCP,...AP.SF,0,0,13,6647,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.135,   50.495,    6.211,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:22:05,2023-05-18 18:22:05,0.194,52.65.235.129,172.31.1.100,443,47902,TCP,...AP.SF,0,0,6,506,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.124,  101.740,   96.787,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:48,2023-05-18 18:22:12,83.784,94.140.14.140,172.31.1.100,443,32958,TCP,...AP.SF,0,0,75,9541,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.123,    7.913,    6.613,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:20:31,2023-05-18 18:20:45,14.812,103.62.48.147,172.31.1.100,443,53178,TCP,...AP..F,0,0,4,152,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,14811.412,    0.081,    0.209,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:21:46,2023-05-18 18:22:26,39.795,104.21.30.162,172.31.1.100,443,42784,TCP,...AP.SF,0,0,22,5892,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.173,    6.767,    6.021,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:05,2023-05-18 18:24:26,20.901,194.242.2.2,172.31.1.100,443,46418,TCP,...APRSF,0,0,19,6767,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.138,   11.356,   10.199,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:29,2023-05-18 18:25:04,35.495,76.76.2.11,172.31.1.100,443,59132,TCP,...AP.SF,0,0,23,4942,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.057,    5.311,    6.122,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:36,2023-05-18 18:25:07,30.822,95.215.19.53,172.31.1.100,443,39754,TCP,...AP.SF,0,0,17,6606,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.080,  440.969,    5.181,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:05,2023-05-18 18:24:26,20.909,172.31.1.100,194.242.2.2,46418,443,TCP,...AP.SF,0,0,21,1837,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.138,   11.356,   10.199,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:29,2023-05-18 18:25:04,35.500,172.31.1.100,76.76.2.11,59132,443,TCP,...APRSF,0,0,22,1670,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.057,    5.311,    6.122,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:36,2023-05-18 18:25:07,31.263,172.31.1.100,95.215.19.53,39754,443,TCP,...AP.SF,0,0,14,1124,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.080,  440.969,    5.181,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:55,2023-05-18 18:25:28,32.757,172.31.1.100,103.62.48.147,56396,443,TCP,...APRSF,0,0,24,1730,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.077,    6.251,   10.958,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:22:56,2023-05-18 18:24:37,101.168,172.31.1.100,103.62.48.147,45666,443,TCP,...APRSF,0,0,85,7281,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.123,    5.741,    6.559,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:26,2023-05-18 18:24:57,30.837,172.31.1.100,68.183.253.200,41350,443,TCP,...APRSF,0,0,16,1277,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.103,  213.712,    6.766,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:55,2023-05-18 18:25:28,32.751,103.62.48.147,172.31.1.100,443,56396,TCP,...AP.SF,0,0,22,5268,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.077,    6.251,   10.958,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:22:56,2023-05-18 18:24:37,101.162,103.62.48.147,172.31.1.100,443,45666,TCP,...AP.SF,0,0,74,9740,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.123,    5.741,    6.559,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
2023-05-18 18:24:26,2023-05-18 18:24:57,30.623,68.183.253.200,172.31.1.100,443,41350,TCP,...APRSF,0,0,16,6025,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.103,  213.712,    6.766,0.0.0.0,0/0,0,1970-01-01 07:30:00.000
